Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPA,ROI
A2569,Data Anlytics Corse,98.0,4669.0,205.72,16.0,6.0,0.061,1767.0,2024/11/30,hyderabad,DESKTOP,analytics for data,0.020989505247376312,2.099183673469388,34.28666666666667,8.589344740423877
A2571,DataAnalyticsCourse,160.0,3163.0,238.95,20.0,8.0,0.05,1569.0,2024-11-26,Hyderbad,desktop,online data analytic,0.05058488776478027,1.4934375,29.86875,6.566227244193346
A2572,Data Analytics Corse,175.0,3732.0,231.25,16.0,10.0,0.057,1014.0,2024-11-15,hydrebad,Mobile,learn data analytics,0.04689174705251876,1.3214285714285714,23.125,4.3848648648648645
A2573,Data Analytcis Course,123.0,3860.0,224.63,24.0,8.0,0.065,1800.0,2024-11-15,hydrebad,DESKTOP,analytics for data,0.031865284974093265,1.826260162601626,28.07875,8.01317722476962
A2574,Data Anlytics Corse,106.0,3196.0,212.12,15.0,6.0,,1314.0,2024/11/23,HYDERABAD,tablet,analytics for data,0.03316645807259074,2.0011320754716984,35.35333333333333,6.194606826324722
A2576,DataAnalyticsCourse,185.0,5121.0,215.46,12.0,9.0,0.049,1724.0,02-11-2024,hyderabad,MOBILE,data analytics course,0.03612575668814685,1.1646486486486487,23.94,8.00148519446765
A2577,Data Analytics Corse,139.0,5610.0,239.44,17.0,6.0,0.043,1548.0,14-11-2024,hydrebad,TABLET,online data analytic,0.024777183600713012,1.7225899280575538,39.906666666666666,6.465085198797193
A2578,Data Analytics Corse,174.0,3890.0,186.04,28.0,7.0,0.04,1793.0,2024/11/21,hydrebad,Tablet,online data analytic,0.04473007712082262,1.0691954022988506,26.577142857142857,9.637712319931198
A2579,Data Anlytics Corse,157.0,4671.0,248.17,14.0,7.0,0.045,1247.0,2024/11/03,hyderabad,MOBILE,data anaytics training,0.033611646328409336,1.580700636942675,35.45285714285714,5.024781399846879
A2580,Data Analytics Corse,160.0,5438.0,197.5,16.0,6.0,0.037,1752.0,03-11-2024,hyderabad,tablet,data analytics course,0.02942258183155572,1.234375,32.916666666666664,8.870886075949366
A2582,Data Analytics Corse,144.0,5301.0,195.83,12.0,3.0,,1654.0,27-11-2024,hyderabad,Tablet,data analitics online,0.027164685908319185,1.3599305555555556,65.27666666666667,8.446101210233365
A2583,Data Analytics Corse,187.0,3722.0,182.43,27.0,7.0,0.037,1613.0,20-11-2024,hyderabad,mobile,data anaytics training,0.05024180548092423,0.9755614973262032,26.06142857142857,8.841747519596558
A2585,DataAnalyticsCourse,194.0,5123.0,180.01,27.0,5.0,0.036,1978.0,05-11-2024,hydrebad,mobile,learn data analytics,0.037868436463009955,0.9278865979381443,36.001999999999995,10.988278428976168
A2586,DataAnalyticsCourse,157.0,4127.0,200.44,30.0,8.0,0.058,1044.0,2024-11-15,hydrebad,desktop,data anaytics training,0.0380421613763024,1.276687898089172,25.055,5.208541209339454
A2587,Data Analytcis Course,112.0,4944.0,233.83,19.0,4.0,0.036,1296.0,2024-11-27,Hyderbad,TABLET,data anaytics training,0.022653721682847898,2.087767857142857,58.4575,5.542488132403883
A2588,Data Anlytics Corse,82.0,4534.0,203.89,10.0,6.0,0.073,1589.0,2024-11-26,Hyderbad,TABLET,online data analytic,0.01808557565063961,2.486463414634146,33.98166666666666,7.79341801952033
A2589,DataAnalyticsCourse,152.0,5894.0,219.23,14.0,5.0,0.033,1641.0,2024-11-13,HYDERABAD,MOBILE,data anaytics training,0.025788937902952155,1.4423026315789473,43.846,7.485289422068148
A2590,DataAnalyticsCourse,81.0,5545.0,212.89,11.0,5.0,0.062,1818.0,15-11-2024,hyderabad,Mobile,data analitics online,0.01460775473399459,2.6282716049382713,42.577999999999996,8.539621400723378
A2592,DataAnalyticsCourse,117.0,3039.0,223.72,27.0,8.0,0.068,1340.0,2024/11/14,hydrebad,MOBILE,data anaytics training,0.0384995064165844,1.912136752136752,27.965,5.989629894510996
A2594,Data Analytcis Course,192.0,4920.0,192.15,18.0,10.0,0.052,1665.0,2024-11-09,hydrebad,Mobile,data analitics online,0.03902439024390244,1.00078125,19.215,8.665105386416862
A2595,DataAnalyticsCourse,131.0,3187.0,234.53,24.0,10.0,,1656.0,07-11-2024,hydrebad,Mobile,data analytics course,0.04110448697834954,1.7903053435114504,23.453,7.06093037138106
A2596,DataAnalyticsCourse,177.0,3238.0,189.61,29.0,7.0,0.05,1925.0,27-11-2024,hyderabad,Tablet,data analitics online,0.054663372452130946,1.0712429378531074,27.087142857142858,10.152418121407099
A2598,DataAnalyticsCourse,147.0,4507.0,190.42,27.0,8.0,0.054,1073.0,2024-11-05,hydrebad,Desktop,learn data analytics,0.03261593077435101,1.2953741496598639,23.8025,5.634912299128243
A2599,DataAnalyticsCourse,143.0,3606.0,200.29,,3.0,0.035,1550.0,20-11-2024,hyderabad,MOBILE,learn data analytics,0.0396561286744315,1.4006293706293707,66.76333333333334,7.738778770782366
A2601,DataAnalyticsCourse,160.0,3711.0,214.41,10.0,6.0,0.037,1550.0,2024-11-07,Hyderbad,Mobile,analytics for data,0.04311506332524926,1.3400625,35.735,7.229140431882842
A2602,Data Analytcis Course,172.0,4841.0,234.94,28.0,8.0,,1258.0,2024/11/12,HYDERABAD,DESKTOP,analytics for data,0.03552984920470977,1.3659302325581395,29.3675,5.354558610709117
A2603,Data Anlytics Corse,95.0,5411.0,182.58,13.0,4.0,0.042,1111.0,30-11-2024,Hyderbad,tablet,data anaytics training,0.017556828682313806,1.9218947368421053,45.645,6.085003833935809
A2604,Data Analytcis Course,111.0,3520.0,237.4,13.0,3.0,0.027,1395.0,2024/11/19,HYDERABAD,mobile,online data analytic,0.03153409090909091,2.1387387387387387,79.13333333333334,5.876158382476833
A2605,DataAnalyticsCourse,171.0,3460.0,184.14,27.0,9.0,0.053,1565.0,16-11-2024,hydrebad,TABLET,data analitics online,0.04942196531791908,1.0768421052631578,20.459999999999997,8.498968176387532
A2606,Data Anlytics Corse,145.0,5875.0,221.0,14.0,7.0,0.048,1230.0,2024-11-24,HYDERABAD,Desktop,learn data analytics,0.02468085106382979,1.5241379310344827,31.571428571428573,5.5656108597285066
A2607,Data Analytics Corse,118.0,3404.0,183.15,27.0,7.0,0.059,1489.0,2024-11-21,Hyderbad,tablet,learn data analytics,0.03466509988249119,1.5521186440677968,26.164285714285715,8.12994812994813
A2608,Data Anlytics Corse,171.0,3567.0,233.32,27.0,4.0,,1271.0,2024-11-05,hydrebad,desktop,analytics for data,0.0479394449116905,1.3644444444444443,58.33,5.4474541402365855
A2609,Data Analytcis Course,108.0,3628.0,185.68,24.0,8.0,0.074,1682.0,2024/11/19,hydrebad,TABLET,learn data analytics,0.029768467475192944,1.7192592592592593,23.21,9.058595433003015
A2610,Data Analytcis Course,100.0,4994.0,206.32,21.0,7.0,0.04,1673.0,2024-11-20,hydrebad,Tablet,learn data analytics,0.020024028834601523,2.0632,29.474285714285713,8.108763086467624
A2611,DataAnalyticsCourse,138.0,5758.0,193.53,14.0,4.0,0.029,1902.0,2024-11-15,HYDERABAD,TABLET,analytics for data,0.02396665508857242,1.402391304347826,48.3825,9.827933653697102
A2612,DataAnalyticsCourse,88.0,3382.0,198.62,25.0,9.0,0.102,1599.0,10-11-2024,HYDERABAD,DESKTOP,data anaytics training,0.026020106445890007,2.257045454545455,22.06888888888889,8.050548786627731
A2613,Data Analytics Corse,125.0,3652.0,186.61,29.0,10.0,0.08,1017.0,2024-11-29,Hyderbad,mobile,learn data analytics,0.03422782037239869,1.4928800000000002,18.661,5.44986871014415
A2614,DataAnalyticsCourse,169.0,4120.0,215.75,27.0,5.0,0.03,1362.0,2024/11/19,hydrebad,Mobile,analytics for data,0.041019417475728154,1.2766272189349113,43.15,6.3128621089223635
A2616,DataAnalyticsCourse,149.0,5726.0,235.72,17.0,7.0,0.047,1902.0,11-11-2024,hydrebad,mobile,data analitics online,0.026021655606007683,1.5820134228187919,33.674285714285716,8.06889529950789
A2617,Data Analytics Corse,99.0,5938.0,183.49,30.0,3.0,0.03,1487.0,18-11-2024,HYDERABAD,mobile,data analitics online,0.016672280229033345,1.8534343434343434,61.163333333333334,8.1039838683307
A2618,Data Anlytics Corse,177.0,3567.0,214.71,28.0,5.0,0.028,1001.0,11-11-2024,Hyderbad,Tablet,analytics for data,0.0496215306980656,1.2130508474576271,42.942,4.662102370639467
A2621,Data Analytics Corse,191.0,3337.0,231.0,29.0,6.0,0.031,1424.0,2024/11/18,Hyderbad,Tablet,data analytics course,0.0572370392568175,1.2094240837696335,38.5,6.1645021645021645
A2624,Data Anlytics Corse,125.0,4300.0,221.37,16.0,10.0,0.08,1066.0,2024/11/27,HYDERABAD,Tablet,data analytics course,0.029069767441860465,1.77096,22.137,4.815467317161313
A2625,DataAnalyticsCourse,105.0,4094.0,183.47,11.0,6.0,,1817.0,2024/11/25,HYDERABAD,mobile,online data analytic,0.025647288715192965,1.7473333333333334,30.578333333333333,9.903526462091895
A2626,Data Analytics Corse,84.0,4263.0,234.62,29.0,9.0,0.107,1599.0,18-11-2024,hydrebad,mobile,learn data analytics,0.019704433497536946,2.7930952380952383,26.06888888888889,6.815275765066916
A2627,Data Analytcis Course,114.0,3472.0,242.89,16.0,10.0,,1642.0,2024/11/28,hydrebad,tablet,analytics for data,0.032834101382488476,2.130614035087719,24.288999999999998,6.760261846926593
A2628,Data Analytcis Course,129.0,4411.0,180.17,28.0,5.0,0.039,1173.0,10-11-2024,hyderabad,DESKTOP,data analitics online,0.029245069145318523,1.3966666666666665,36.034,6.510517844258201
A2630,Data Anlytics Corse,120.0,5915.0,241.95,26.0,3.0,,1253.0,2024/11/25,hyderabad,Desktop,analytics for data,0.02028740490278952,2.01625,80.64999999999999,5.178755941310189
A2631,Data Analytcis Course,99.0,4111.0,192.09,14.0,5.0,,1497.0,2024/11/19,hyderabad,mobile,analytics for data,0.024081731938701046,1.9403030303030304,38.418,7.793221927221615
A2633,Data Analytcis Course,154.0,3510.0,211.16,26.0,10.0,0.065,1167.0,2024-11-14,HYDERABAD,tablet,online data analytic,0.043874643874643876,1.371168831168831,21.116,5.526614889183557
A2635,Data Analytics Corse,136.0,5977.0,249.89,15.0,9.0,0.066,1477.0,2024/11/28,hyderabad,tablet,analytics for data,0.022753889911326753,1.8374264705882353,27.765555555555554,5.910600664292289
A2636,DataAnalyticsCourse,177.0,5409.0,181.75,19.0,4.0,,1793.0,03-11-2024,hyderabad,tablet,data analytics course,0.032723239046034386,1.0268361581920904,45.4375,9.865199449793673
A2638,Data Anlytics Corse,152.0,5421.0,248.08,16.0,6.0,0.035,1752.0,2024/11/27,HYDERABAD,mobile,analytics for data,0.028039107175797825,1.6321052631578947,41.34666666666667,7.062237987745888
A2639,DataAnalyticsCourse,187.0,5181.0,227.15,18.0,10.0,,1516.0,2024/11/25,Hyderbad,Tablet,data anaytics training,0.036093418259023353,1.2147058823529413,22.715,6.6740039621395555
A2640,DataAnalyticsCourse,91.0,5484.0,198.25,16.0,6.0,0.066,1981.0,2024/11/20,Hyderbad,MOBILE,data anaytics training,0.016593727206418673,2.1785714285714284,33.041666666666664,9.992433795712484
A2641,Data Analytics Corse,180.0,5545.0,238.85,30.0,10.0,0.056,1971.0,24-11-2024,HYDERABAD,Desktop,data analytics course,0.032461677186654644,1.3269444444444445,23.884999999999998,8.252041029935105
A2644,Data Analytcis Course,157.0,4111.0,208.46,27.0,8.0,,1187.0,2024-11-05,HYDERABAD,Tablet,data anaytics training,0.038190221357333985,1.3277707006369428,26.0575,5.694137964117816
A2645,DataAnalyticsCourse,178.0,5640.0,195.8,25.0,4.0,0.022,1807.0,22-11-2024,hyderabad,MOBILE,data analitics online,0.03156028368794326,1.1,48.95,9.228804902962207
A2646,DataAnalyticsCourse,94.0,3805.0,198.19,12.0,8.0,0.085,1523.0,2024/11/10,hydrebad,TABLET,data analytics course,0.024704336399474378,2.108404255319149,24.77375,7.684545133457793
A2647,Data Analytics Corse,130.0,4561.0,196.04,25.0,9.0,0.069,1388.0,18-11-2024,hyderabad,Desktop,analytics for data,0.02850252137689103,1.508,21.78222222222222,7.080187716792492
A2648,DataAnalyticsCourse,169.0,5865.0,200.36,19.0,5.0,0.03,1482.0,30-11-2024,HYDERABAD,Mobile,online data analytic,0.028815004262574596,1.1855621301775148,40.072,7.3966859652625265
A2649,Data Anlytics Corse,176.0,5275.0,241.12,14.0,8.0,,1995.0,15-11-2024,Hyderbad,mobile,data analitics online,0.03336492890995261,1.37,30.14,8.273888520238884
A2650,Data Analytcis Course,143.0,4964.0,207.66,21.0,10.0,0.07,1619.0,13-11-2024,Hyderbad,tablet,analytics for data,0.02880741337630943,1.4521678321678322,20.766,7.796397958200905
A2651,Data Anlytics Corse,153.0,5292.0,225.98,21.0,9.0,0.059,1223.0,2024/11/10,hydrebad,mobile,data analytics course,0.02891156462585034,1.4769934640522875,25.108888888888888,5.411983361359413
A2652,Data Analytics Corse,96.0,5568.0,210.99,19.0,10.0,0.104,1317.0,2024-11-21,Hyderbad,desktop,learn data analytics,0.017241379310344827,2.1978125,21.099,6.242001990615669
A2653,Data Analytics Corse,96.0,4849.0,198.41,13.0,5.0,0.052,1198.0,27-11-2024,hydrebad,mobile,online data analytic,0.01979789647349969,2.0667708333333334,39.682,6.038002116828789
A2655,Data Anlytics Corse,197.0,4645.0,219.15,24.0,5.0,0.025,1911.0,2024/11/30,hydrebad,Mobile,online data analytic,0.04241119483315393,1.1124365482233503,43.83,8.720054757015742
A2656,DataAnalyticsCourse,191.0,5706.0,249.69,25.0,6.0,0.031,1821.0,2024-11-16,Hyderbad,desktop,data analitics online,0.03347353662811076,1.3072774869109947,41.615,7.293043373783491
A2657,DataAnalyticsCourse,167.0,3438.0,235.2,10.0,7.0,,1229.0,2024-11-17,Hyderbad,desktop,data analitics online,0.04857475276323444,1.408383233532934,33.6,5.225340136054422
A2658,Data Anlytics Corse,191.0,3610.0,217.44,27.0,6.0,0.031,1890.0,2024-11-23,Hyderbad,tablet,analytics for data,0.052908587257617726,1.1384293193717276,36.24,8.69205298013245
A2659,Data Anlytics Corse,90.0,3828.0,238.12,21.0,6.0,0.06,1505.0,2024/11/21,hydrebad,desktop,data analitics online,0.023510971786833857,2.645777777777778,39.68666666666667,6.320342684360826
A2660,Data Analytcis Course,115.0,5431.0,180.5,,7.0,0.061,1995.0,2024/11/15,Hyderbad,DESKTOP,data analytics course,0.021174737617381697,1.5695652173913044,25.785714285714285,11.052631578947368
A2661,DataAnalyticsCourse,188.0,4300.0,226.13,28.0,7.0,,1185.0,2024/11/14,HYDERABAD,Mobile,online data analytic,0.04372093023255814,1.2028191489361701,32.30428571428571,5.240348472117809
A2662,Data Analytcis Course,173.0,3829.0,221.28,29.0,4.0,0.023,1417.0,2024/11/25,hydrebad,Desktop,learn data analytics,0.04518150953251502,1.2790751445086705,55.32,6.403651482284888
A2663,Data Analytics Corse,107.0,4165.0,192.18,21.0,10.0,0.093,1754.0,29-11-2024,HYDERABAD,Mobile,learn data analytics,0.025690276110444176,1.7960747663551402,19.218,9.12686023519617
A2664,Data Analytics Corse,171.0,5953.0,230.37,14.0,7.0,0.048,1436.0,17-11-2024,hydrebad,Tablet,analytics for data,0.028725012598689738,1.3471929824561404,32.910000000000004,6.233450536094109
A2665,Data Analytcis Course,87.0,4836.0,242.0,12.0,7.0,,1665.0,15-11-2024,hyderabad,DESKTOP,learn data analytics,0.017990074441687345,2.781609195402299,34.57142857142857,6.880165289256198
A2666,Data Analytcis Course,199.0,3717.0,226.84,27.0,3.0,0.037,1449.0,2024/11/25,Hyderbad,MOBILE,data anaytics training,0.05353779930051116,1.1398994974874372,75.61333333333333,6.387762299418092
A2667,DataAnalyticsCourse,195.0,5190.0,231.62,,3.0,,1429.0,12-11-2024,HYDERABAD,Tablet,data analytics course,0.03757225433526012,1.1877948717948719,77.20666666666666,6.169588118469908
A2668,DataAnalyticsCourse,97.0,3921.0,232.83,11.0,9.0,0.036,1886.0,2024/11/16,HYDERABAD,tablet,analytics for data,0.024738587095128793,2.4003092783505156,25.87,8.100330713396039
A2669,Data Analytcis Course,184.0,3824.0,200.99,26.0,6.0,,1023.0,2024/11/26,hydrebad,MOBILE,data analitics online,0.04811715481171548,1.0923369565217391,33.498333333333335,5.089805462958356
A2670,Data Anlytics Corse,168.0,5414.0,221.78,19.0,8.0,0.048,1715.0,2024-11-29,hydrebad,mobile,data anaytics training,0.031030661248614703,1.3201190476190476,27.7225,7.7328884480115425
A2671,Data Analytcis Course,128.0,3984.0,222.78,26.0,4.0,,1786.0,2024/11/14,hydrebad,desktop,data analitics online,0.0321285140562249,1.74046875,55.695,8.016877637130802
A2673,Data Anlytics Corse,142.0,5265.0,183.15,19.0,9.0,0.047,1173.0,2024/11/07,hydrebad,Desktop,online data analytic,0.026970560303893637,1.2897887323943662,20.35,6.4045864045864045
A2674,Data Anlytics Corse,194.0,5273.0,201.59,15.0,10.0,,1018.0,2024-11-06,Hyderbad,Mobile,data analitics online,0.03679120045514887,1.0391237113402063,20.159,5.049853663376159
A2675,DataAnalyticsCourse,141.0,5656.0,193.58,20.0,6.0,0.043,1953.0,26-11-2024,hydrebad,DESKTOP,data analytics course,0.02492927864214993,1.3729078014184397,32.263333333333335,10.088852154148155
A2676,DataAnalyticsCourse,137.0,3149.0,195.06,17.0,6.0,0.046,1718.0,2024-11-08,HYDERABAD,tablet,analytics for data,0.04350587488091458,1.4237956204379563,32.51,8.807546395980724
A2678,DataAnalyticsCourse,151.0,3487.0,187.0,30.0,6.0,0.04,1529.0,13-11-2024,HYDERABAD,mobile,online data analytic,0.04330369945511901,1.2384105960264902,31.166666666666668,8.176470588235293
A2679,Data Anlytics Corse,87.0,4140.0,209.82,17.0,7.0,0.08,1151.0,23-11-2024,hyderabad,tablet,online data analytic,0.021014492753623187,2.4117241379310346,29.974285714285713,5.4856543704127345
A2680,Data Analytics Corse,183.0,5659.0,191.88,12.0,7.0,0.038,1830.0,2024-11-10,hydrebad,Mobile,analytics for data,0.03233786888142781,1.0485245901639344,27.41142857142857,9.537210756722953
A2682,Data Analytcis Course,187.0,5531.0,219.88,10.0,5.0,0.05,1807.0,2024-11-13,hyderabad,tablet,analytics for data,0.03380943771469897,1.1758288770053476,43.976,8.21811897398581
A2683,Data Analytics Corse,121.0,5275.0,234.88,23.0,4.0,0.033,1766.0,05-11-2024,hyderabad,DESKTOP,data analitics online,0.02293838862559242,1.9411570247933885,58.72,7.518732970027248
A2685,DataAnalyticsCourse,165.0,5406.0,237.32,23.0,10.0,,1002.0,25-11-2024,Hyderbad,TABLET,data analytics course,0.030521642619311874,1.4383030303030302,23.732,4.222147311646721
A2686,Data Analytcis Course,192.0,3755.0,218.14,28.0,3.0,0.016,1121.0,2024-11-30,hydrebad,MOBILE,online data analytic,0.051131824234354195,1.1361458333333332,72.71333333333332,5.138901622811039
A2687,Data Analytics Corse,193.0,4497.0,248.41,24.0,9.0,0.047,1025.0,2024/11/06,Hyderbad,desktop,learn data analytics,0.04291750055592617,1.287098445595855,27.60111111111111,4.126242904875005
A2688,Data Anlytics Corse,138.0,5904.0,197.08,26.0,8.0,0.058,1698.0,2024/11/19,HYDERABAD,Desktop,learn data analytics,0.023373983739837397,1.4281159420289855,24.635,8.615790541911913
A2690,Data Anlytics Corse,162.0,5979.0,190.69,30.0,6.0,0.043,1976.0,2024/11/23,hyderabad,TABLET,learn data analytics,0.027094831911690917,1.1770987654320988,31.781666666666666,10.362368241648749
A2691,DataAnalyticsCourse,115.0,4950.0,241.85,19.0,9.0,0.078,1343.0,2024/11/16,hyderabad,tablet,online data analytic,0.023232323232323233,2.1030434782608696,26.87222222222222,5.553028736820344
A2692,Data Analytics Corse,104.0,3405.0,227.36,28.0,8.0,0.05,1970.0,2024/11/27,Hyderbad,mobile,data analytics course,0.030543318649045522,2.186153846153846,28.42,8.664672765657986
A2694,DataAnalyticsCourse,146.0,4624.0,212.67,19.0,9.0,,1513.0,2024-11-09,hydrebad,Mobile,data analytics course,0.03157439446366782,1.4566438356164382,23.63,7.114308553157475
A2695,Data Analytics Corse,82.0,5241.0,191.23,28.0,9.0,0.11,1369.0,03-11-2024,Hyderbad,desktop,data analytics course,0.015645869108948673,2.3320731707317073,21.247777777777777,7.158918579720756
A2697,DataAnalyticsCourse,142.0,3246.0,249.27,11.0,8.0,,1667.0,2024/11/05,Hyderbad,mobile,data analitics online,0.04374614910659273,1.7554225352112678,31.15875,6.687527580535162
A2698,Data Analytics Corse,198.0,5858.0,232.94,17.0,8.0,0.04,1903.0,2024/11/22,HYDERABAD,DESKTOP,analytics for data,0.03379993171730966,1.1764646464646464,29.1175,8.169485704473255
A2699,Data Analytcis Course,119.0,5159.0,227.36,22.0,10.0,0.084,1448.0,2024-11-16,hydrebad,mobile,data anaytics training,0.023066485753052916,1.9105882352941177,22.736,6.368754398311048
A2700,DataAnalyticsCourse,109.0,4002.0,203.96,14.0,3.0,,1430.0,02-11-2024,Hyderbad,mobile,data analytics course,0.02723638180909545,1.8711926605504587,67.98666666666666,7.011178662482839
A2701,Data Anlytics Corse,87.0,3068.0,243.15,11.0,6.0,0.069,1356.0,23-11-2024,hyderabad,Tablet,online data analytic,0.028357235984354627,2.7948275862068965,40.525,5.576804441702652
